race_id,timestamp,lap_number,path_index,x,y,speed_px_s
77,1778319705.849,1,11,823.3,516.1,4.5
77,1778319706.061,1,11,811.0,459.2,4.5
77,1778319706.273,1,11,780.4,409.7,4.5
77,1778319706.485,1,12,753.7,385.3,0.566
77,1778319706.696,1,12,737.5,383.4,1.866
77,1778319706.908,1,12,704.6,389.1,3.166
77,1778319707.118,1,12,655.2,398.0,4.466
77,1778319707.33,1,12,597.6,408.4,4.5
77,1778319707.544,1,13,539.6,415.5,4.5
77,1778319707.755,1,13,484.6,405.1,4.05
77,1778319707.965,1,13,443.8,380.2,3.4
77,1778319708.175,1,13,425.8,352.5,1.232
77,1778319708.386,1,13,426.1,331.1,2.063
77,1778319708.597,1,14,438.7,298.4,3.067
77,1778319708.808,1,14,472.1,272.9,2.581
77,1778319709.017,1,14,509.4,265.3,2.324
77,1778319709.226,1,14,548.4,267.6,3.624
77,1778319709.436,1,14,602.3,278.7,4.5
77,1778319709.648,1,12,659.6,290.6,4.5
77,1778319709.861,1,15,717.7,294.7,4.5
77,1778319710.074,1,15,773.8,279.3,4.5
77,1778319710.286,1,15,821.6,246.1,4.5
77,1778319710.494,1,16,844.4,218.2,0.522
77,1778319710.705,1,16,845.3,202.5,1.822
77,1778319710.915,1,16,832.9,172.4,3.122
77,1778319711.126,1,16,813.5,150.5,1.886
77,1778319711.336,1,16,805.4,143.3,0.304
77,1778319711.547,1,16,801.3,141.4,0.83
77,1778319711.758,1,16,789.1,125.9,2.13
77,1778319711.969,1,16,761.6,101.9,3.43
77,1778319712.182,1,17,711.4,84.6,4.5
77,1778319712.393,1,17,653.6,75.8,4.5
77,1778319712.604,1,17,595.3,74.5,4.5
77,1778319712.815,1,17,537.0,79.5,4.5
77,1778319713.025,1,18,478.8,84.4,4.5
77,1778319713.237,1,18,420.5,89.4,4.5
77,1778319713.449,1,18,363.0,97.6,4.35
77,1778319713.658,1,18,316.6,120.4,3.7
77,1778319713.867,1,18,291.9,150.4,1.211
77,1778319714.079,1,18,288.5,164.2,1.461
77,1778319714.289,1,18,294.7,191.4,2.761
77,1778319714.501,1,21,308.3,234.3,4.061
77,1778319714.71,1,21,321.6,290.3,4.5
77,1778319714.92,1,19,316.6,348.3,4.5
77,1778319715.131,1,19,292.6,401.4,4.5
77,1778319715.344,1,20,243.7,447.5,5.8
77,1778319715.552,1,20,209.2,462.7,0.646
77,1778319715.761,1,20,202.5,461.4,0.81
77,1778319715.973,1,20,188.5,448.0,2.11
77,1778319716.181,1,20,176.8,413.7,3.41
77,1778319716.39,1,20,183.4,361.1,4.71
77,1778319716.601,2,21,202.0,302.2,4.5
77,1778319716.814,2,21,202.4,244.0,4.5
77,1778319717.027,2,0,183.2,189.0,4.5
77,1778319717.238,2,0,177.7,166.8,0.388
77,1778319717.447,2,0,173.1,155.8,1.327
77,1778319717.659,2,0,169.4,129.8,2.627
77,1778319717.871,2,1,150.6,91.2,3.927
77,1778319718.083,2,1,125.4,65.8,0.206
77,1778319718.293,2,1,114.0,63.7,1.506
77,1778319718.502,2,1,86.7,71.7,2.806
77,1778319718.715,2,2,56.3,101.1,2.361
77,1778319718.927,2,2,43.0,138.3,3.661
77,1778319719.139,2,2,43.2,194.9,4.961
77,1778319719.351,2,2,45.1,268.5,6.261
77,1778319719.566,2,20,47.5,358.1,7.2
77,1778319719.777,2,3,50.0,451.7,7.2
77,1778319719.989,2,3,62.8,544.0,7.2
77,1778319720.201,2,3,92.1,592.3,2.918
77,1778319720.411,2,3,128.9,621.5,4.218
77,1778319720.622,2,3,180.3,659.5,5.518
77,1778319720.833,2,4,245.4,707.5,6.818
77,1778319721.044,2,4,315.9,759.5,4.5
77,1778319721.257,2,4,367.6,786.3,4.5
77,1778319721.467,2,5,425.3,794.3,4.5
77,1778319721.678,2,5,461.7,788.5,0.707
77,1778319721.891,2,5,468.5,782.6,1.307
77,1778319722.103,2,5,476.6,758.0,2.607
77,1778319722.316,2,5,474.3,715.1,3.907
77,1778319722.527,2,6,469.2,658.4,4.5
77,1778319722.736,2,6,476.8,602.9,4.05
77,1778319722.947,2,6,499.7,560.9,3.4
77,1778319723.159,2,7,532.3,535.1,3.5
77,1778319723.37,2,7,584.0,520.4,4.5
77,1778319723.581,2,7,640.4,533.5,2.967
77,1778319723.794,2,8,667.7,558.6,2.028
77,1778319724.004,2,8,684.7,586.1,2.686
77,1778319724.214,2,8,693.9,629.0,3.986
77,1778319724.416,2,8,690.3,677.3,1.96
77,1778319724.63,2,8,686.3,701.9,0.905
77,1778319724.839,2,9,684.3,715.4,0.638
77,1778319725.05,2,9,689.6,731.3,1.237
77,1778319725.261,2,9,695.2,755.1,2.383
77,1778319725.471,2,9,705.3,793.6,3.683
77,1778319725.683,2,9,732.4,832.4,0.017
77,1778319725.895,2,9,740.9,836.0,1.317
77,1778319726.109,2,10,766.8,834.6,2.617
77,1778319726.324,2,10,804.0,813.4,3.917
77,1778319726.535,2,10,838.2,764.7,5.217
77,1778319726.745,2,10,848.4,728.9,1.088
77,1778319726.958,2,10,844.6,705.9,2.388
77,1778319727.17,2,10,840.5,666.1,3.688
77,1778319727.382,2,11,846.9,609.4,4.988
77,1778319727.594,2,11,849.9,573.1,0.299
77,1778319727.806,2,11,850.1,566.2,0.657
77,1778319728.018,2,11,848.1,555.8,1.123
77,1778319728.227,2,11,843.9,532.5,2.423
77,1778319728.44,2,11,835.0,492.9,3.723
77,1778319728.651,2,11,806.6,445.3,4.4
77,1778319728.862,2,11,766.3,411.9,3.75
77,1778319729.072,2,12,723.1,398.0,3.7
77,1778319729.285,2,12,667.5,399.5,4.5
77,1778319729.494,2,12,609.1,403.5,4.5
77,1778319729.704,2,13,550.8,407.4,4.5
77,1778319729.916,2,13,496.4,399.7,3.95
77,1778319730.127,2,13,455.7,377.1,3.3
77,1778319730.338,2,13,432.2,347.1,2.65
77,1778319730.548,2,14,431.4,318.5,1.614
77,1778319730.758,2,14,443.9,294.2,2.11
77,1778319730.969,2,14,464.8,276.2,2.294
77,1778319731.18,2,14,499.4,264.8,2.802
77,1778319731.391,2,14,544.8,263.2,4.102
77,1778319731.602,2,14,602.7,262.9,4.5
77,1778319731.811,2,15,661.2,262.6,4.5
77,1778319732.022,2,15,719.7,262.3,4.5
77,1778319732.234,2,15,778.5,259.5,4.5
77,1778319732.446,2,15,832.6,238.1,4.5
77,1778319732.656,2,15,843.3,228.4,0.104
77,1778319732.866,2,16,845.2,218.2,1.404
77,1778319733.077,2,16,842.7,191.0,2.704
77,1778319733.288,2,16,838.3,154.8,1.411
77,1778319733.5,2,16,822.7,132.5,2.711
77,1778319733.712,2,16,784.9,109.8,4.011
77,1778319733.924,2,17,728.7,99.3,4.5
77,1778319734.136,2,17,670.2,100.4,4.5
77,1778319734.347,2,17,612.1,93.7,4.5
77,1778319734.559,2,17,554.1,85.9,4.5
77,1778319734.77,2,17,495.9,81.4,4.5
77,1778319734.98,2,18,439.2,94.8,4.5
77,1778319735.191,2,18,385.2,108.3,2.837
77,1778319735.405,2,18,342.5,116.1,3.843
77,1778319735.615,2,18,297.4,132.6,0.181
77,1778319735.825,2,18,291.9,140.2,0.961
77,1778319736.038,2,18,286.8,161.0,2.261
77,1778319736.247,2,0,292.7,198.9,3.561
77,1778319736.459,2,21,304.3,252.2,4.5
77,1778319736.668,2,19,316.7,309.4,4.5
77,1778319736.88,2,19,321.5,367.3,4.4
77,1778319737.093,2,19,308.0,417.9,3.75
77,1778319737.305,2,19,279.1,456.3,4.15
77,1778319737.515,2,20,243.1,477.9,0.498
77,1778319737.726,2,20,227.7,478.3,1.798
77,1778319737.938,2,20,218.9,473.6,1.192
77,1778319738.148,2,20,205.1,453.5,2.492
77,1778319738.359,2,20,197.5,412.9,3.792
77,1778319738.571,2,21,192.5,356.8,4.5
77,1778319738.782,3,21,191.4,298.4,4.5
77,1778319738.995,3,21,193.9,240.0,4.5
77,1778319739.206,3,0,192.1,181.6,4.5
77,1778319739.417,3,0,172.7,128.2,4.15
77,1778319739.628,3,1,140.9,90.8,3.5
77,1778319739.842,3,1,104.7,72.2,2.85
77,1778319740.055,3,1,99.1,71.8,0
77,1778319740.266,3,1,91.8,77.1,1.3
77,1778319740.478,3,1,76.3,98.0,2.6
77,1778319740.689,3,2,57.6,136.3,3.9
77,1778319740.901,3,2,48.9,192.6,4.5
77,1778319741.112,3,2,41.8,250.6,4.5
77,1778319741.324,3,21,42.4,305.9,4.5
77,1778319741.536,3,20,49.5,364.0,4.5
77,1778319741.748,3,3,56.5,422.0,4.5
77,1778319741.96,3,3,63.8,481.6,5.0
77,1778319742.172,3,3,84.3,552.4,6.3
77,1778319742.383,3,3,134.0,627.3,7.2
77,1778319742.592,3,4,195.9,696.9,7.2
77,1778319742.805,3,4,274.0,748.4,7.2
77,1778319743.017,3,4,347.3,792.3,4.5
77,1778319743.229,3,4,403.7,806.7,4.5
77,1778319743.441,3,5,453.2,800.6,0.89
77,1778319743.65,3,5,460.3,795.2,1.153
77,1778319743.86,3,5,471.3,774.0,2.453
77,1778319744.071,3,5,473.3,733.4,3.753
77,1778319744.283,3,5,468.2,677.6,4.5
77,1778319744.494,3,6,480.3,622.1,4.15
77,1778319744.705,3,6,479.7,606.9,0.0
77,1778319744.917,3,6,477.7,609.0,0.0
77,1778319745.129,3,6,477.4,609.1,0.3
77,1778319745.342,3,6,476.3,610.6,0.0
77,1778319745.552,3,6,480.1,607.6,0.988
77,1778319745.764,3,6,487.9,587.3,2.288
77,1778319745.973,3,6,499.0,550.5,3.438
77,1778319746.184,3,7,523.8,519.3,2.788
77,1778319746.399,3,7,552.8,508.6,1.512
77,1778319746.61,3,7,581.3,509.4,2.812
77,1778319746.822,3,7,622.2,528.9,4.112
77,1778319747.034,3,8,662.6,570.0,4.5
77,1778319747.244,3,8,688.3,622.4,4.5
77,1778319747.459,3,8,691.3,671.8,1.784
77,1778319747.67,3,8,688.9,696.7,1.166
77,1778319747.882,3,9,689.8,722.7,1.195
77,1778319748.093,3,9,695.1,746.7,2.495
77,1778319748.303,3,9,712.2,784.2,3.795
77,1778319748.515,3,10,752.3,823.5,4.5
77,1778319748.728,3,10,771.0,834.1,0.644
77,1778319748.942,3,10,788.0,831.0,1.944
77,1778319749.154,3,10,814.9,810.1,3.244
77,1778319749.365,3,10,837.2,764.4,4.544
77,1778319749.577,3,10,846.9,697.0,5.844
77,1778319749.789,3,11,840.2,612.4,7.144
77,1778319749.999,3,11,826.0,519.9,7.2
77,1778319750.21,3,11,816.7,448.6,4.5
77,1778319750.421,3,11,797.0,396.7,4.0
77,1778319750.634,3,11,789.2,389.2,0.397
77,1778319750.845,3,11,786.5,388.6,0.5
77,1778319751.057,3,11,773.5,392.0,1.628
77,1778319751.269,3,12,743.6,396.8,2.928
77,1778319751.482,3,12,697.0,404.2,4.228
77,1778319751.694,3,12,639.5,413.4,4.5
77,1778319751.903,3,12,581.7,422.2,4.5
77,1778319752.115,3,13,525.4,417.9,4.1
77,1778319752.327,3,13,481.5,397.5,3.45
77,1778319752.537,3,13,454.3,368.1,2.8
77,1778319752.747,3,13,444.4,338.1,2.15
77,1778319752.958,3,14,447.4,315.1,1.5
77,1778319753.17,3,14,457.6,301.5,1.6
77,1778319753.382,3,14,484.6,289.2,2.9
77,1778319753.595,3,14,531.1,288.3,4.2
77,1778319753.807,3,14,588.9,295.1,4.5
77,1778319754.018,3,12,647.0,302.0,4.5
77,1778319754.23,3,15,705.2,301.2,4.5
77,1778319754.442,3,15,759.8,281.0,4.5
77,1778319754.652,3,15,804.6,243.8,4.5
77,1778319754.863,3,16,834.4,193.8,4.5
77,1778319755.076,3,16,843.4,150.9,1.85
77,1778319755.287,3,16,831.6,120.2,3.15
77,1778319755.498,3,16,797.1,84.4,4.45
77,1778319755.709,3,16,751.6,61.2,0.012
77,1778319755.921,3,17,742.4,61.8,1.312
77,1778319756.132,3,17,716.4,65.2,2.612
77,1778319756.343,3,17,673.7,70.8,3.912
77,1778319756.554,3,17,617.0,75.9,4.5
77,1778319756.765,3,17,558.5,76.0,4.5
77,1778319756.978,3,17,500.0,76.0,4.5
77,1778319757.189,3,18,441.5,76.0,4.5
77,1778319757.401,3,18,387.8,84.5,3.9
77,1778319757.613,3,18,348.2,107.6,3.25
77,1778319757.825,3,18,325.7,137.5,2.6
77,1778319758.036,3,18,319.5,169.0,2.85
77,1778319758.248,3,18,323.8,215.0,4.15
77,1778319758.46,3,21,329.6,272.7,4.5
77,1778319758.671,3,19,335.1,331.0,4.5
77,1778319758.882,3,19,327.2,388.6,4.5
77,1778319759.095,3,19,302.6,436.3,3.85
77,1778319759.305,3,19,265.2,468.7,4.25
77,1778319759.517,3,20,228.3,474.9,0.445
77,1778319759.728,3,20,213.9,471.9,1.745
77,1778319759.938,3,20,189.5,452.0,3.045
77,1778319760.148,3,20,171.6,409.4,3.611
77,1778319760.36,3,21,173.3,357.5,4.482
78,1778320164.32,1,21,210.5,243.0,0
78,1778320164.529,1,21,210.5,243.0,0
78,1778320164.73,1,21,210.5,243.0,0
78,1778320164.947,1,21,210.5,243.0,0
78,1778320165.161,1,21,210.5,243.0,0
78,1778320165.362,1,21,210.5,243.0,0
78,1778320165.574,1,21,210.5,243.0,0
78,1778320165.786,1,21,210.5,243.0,0
78,1778320165.997,1,21,210.5,238.5,0.9
78,1778320166.206,1,21,210.5,217.7,2.2
78,1778320166.416,1,0,210.4,180.0,3.5
78,1778320166.623,1,0,197.7,127.8,4.5
78,1778320166.831,1,1,166.1,78.9,4.5
78,1778320167.04,1,1,142.8,62.3,0.961
78,1778320167.248,1,1,121.5,60.3,2.261
78,1778320167.458,1,1,85.5,73.3,3.561
78,1778320167.667,1,2,56.9,98.9,2.271
78,1778320167.875,1,2,44.4,132.8,2.984
78,1778320168.083,1,2,45.3,180.4,4.284
78,1778320168.294,1,2,54.4,238.1,4.5
78,1778320168.504,1,21,63.5,295.8,4.5
78,1778320168.716,1,21,73.1,357.2,5.3
78,1778320168.926,1,3,85.2,434.3,6.6
78,1778320169.136,1,3,103.8,523.7,6.222
78,1778320169.345,1,3,152.0,598.3,7.2
78,1778320169.554,1,3,214.3,668.1,7.2
78,1778320169.762,1,4,276.6,737.9,7.2
78,1778320169.97,1,4,322.7,785.9,4.5
78,1778320170.178,1,4,373.8,813.9,4.5
78,1778320170.387,1,5,431.3,823.2,4.5
78,1778320170.597,1,5,438.5,820.3,1.202
78,1778320170.805,1,5,455.4,802.5,2.502
78,1778320171.014,1,5,472.5,764.7,3.802
78,1778320171.223,1,5,480.1,721.7,0.831
78,1778320171.431,1,5,475.8,715.6,0.619
78,1778320171.64,1,5,471.0,699.2,1.919
78,1778320171.849,1,6,475.8,665.8,3.219
78,1778320172.058,1,6,477.4,653.8,0.423
78,1778320172.266,1,6,474.4,639.7,1.723
78,1778320172.474,1,6,464.2,610.1,3.023
78,1778320172.683,1,6,467.0,562.1,4.323
78,1778320172.892,1,6,490.0,528.5,1.486
78,1778320173.102,1,7,512.9,515.1,2.065
78,1778320173.311,1,7,547.8,507.6,3.365
78,1778320173.521,1,7,599.3,517.0,4.5
78,1778320173.73,1,8,649.9,545.8,4.5
78,1778320173.94,1,8,685.5,591.3,3.799
78,1778320174.151,1,8,693.3,638.3,2.797
78,1778320174.359,1,8,693.3,683.7,4.097
78,1778320174.568,1,9,692.0,741.6,4.5
78,1778320174.776,1,9,694.9,799.9,4.5
78,1778320174.984,1,9,705.6,827.3,0.496
78,1778320175.194,1,9,711.9,832.8,0.405
78,1778320175.403,1,9,726.1,833.9,1.705
78,1778320175.612,1,10,754.6,821.8,3.005
78,1778320175.821,1,10,785.6,785.5,4.305
78,1778320176.03,1,10,803.4,723.4,5.605
78,1778320176.237,1,8,798.4,641.7,6.905
78,1778320176.446,1,11,795.1,551.4,7.109
78,1778320176.658,1,11,797.5,471.3,4.5
78,1778320176.866,1,11,785.8,414.3,4.5
78,1778320177.075,1,11,772.6,387.9,0.251
78,1778320177.284,1,11,761.4,382.9,1.551
78,1778320177.494,1,12,732.4,383.3,2.851
78,1778320177.702,1,12,686.7,389.8,4.151
78,1778320177.91,1,12,629.2,398.0,4.5
78,1778320178.118,1,12,571.3,406.3,4.5
78,1778320178.327,1,13,514.2,404.0,4.2
78,1778320178.535,1,13,468.2,385.0,3.55
78,1778320178.745,1,13,438.8,355.9,2.9
78,1778320178.952,1,13,429.2,327.6,1.125
78,1778320179.164,1,14,431.7,311.2,1.825
78,1778320179.373,1,14,451.9,284.6,2.812
78,1778320179.58,1,14,489.4,266.0,2.927
78,1778320179.79,1,14,532.5,264.1,3.603
78,1778320179.999,1,14,586.2,275.4,4.5
78,1778320180.209,1,12,643.1,289.0,4.5
78,1778320180.416,1,15,701.3,290.5,4.5
78,1778320180.625,1,15,756.7,272.5,4.5
78,1778320180.838,1,15,802.9,237.1,4.5
78,1778320181.048,1,16,834.6,188.3,4.5
78,1778320181.259,1,16,845.0,148.2,1.95
78,1778320181.47,1,16,835.5,115.4,3.25
78,1778320181.678,1,16,803.5,75.7,4.5
78,1778320181.887,1,16,783.4,64.0,1.586
78,1778320182.094,1,16,753.9,64.1,2.886
78,1778320182.302,1,17,707.6,70.1,4.186
78,1778320182.511,1,17,650.0,77.7,4.5
78,1778320182.722,1,17,591.7,82.2,4.5
78,1778320182.931,1,17,533.2,83.7,4.5
78,1778320183.139,1,18,474.7,85.2,4.5
78,1778320183.348,1,18,416.3,87.0,4.45
78,1778320183.555,1,18,365.1,100.8,3.8
78,1778320183.771,1,18,329.3,127.3,3.15
78,1778320183.982,1,18,311.1,158.5,2.5
78,1778320184.194,1,18,308.3,196.0,3.5
78,1778320184.403,1,21,312.3,249.9,4.5
78,1778320184.614,1,19,316.5,308.2,4.5
78,1778320184.821,1,19,320.1,366.6,4.5
78,1778320185.03,1,19,309.8,421.1,4.0
78,1778320185.24,1,19,280.3,469.2,4.5
78,1778320185.451,1,19,257.0,479.5,0.057
78,1778320185.663,1,20,253.5,479.6,0.557
78,1778320185.875,1,20,239.7,471.3,1.857
78,1778320186.087,1,20,222.5,443.2,3.157
78,1778320186.298,1,20,216.6,393.6,4.457
78,1778320186.511,1,21,214.5,326.6,5.757
78,1778320186.726,2,21,211.8,242.7,7.057
78,1778320186.926,2,0,209.1,156.4,7.2
78,1778320187.135,2,0,196.9,89.4,3.88
78,1778320187.344,2,0,190.5,81.1,0.603
78,1778320187.558,2,1,175.1,74.4,1.903
78,1778320187.77,2,1,141.5,75.6,3.203
78,1778320187.984,2,1,95.7,96.7,4.5
78,1778320188.193,2,2,54.1,137.4,4.5
78,1778320188.402,2,2,44.4,168.6,1.949
78,1778320188.611,2,2,46.1,202.8,3.249
78,1778320188.821,2,2,56.4,253.0,4.5
78,1778320189.033,2,21,68.1,310.4,4.5
78,1778320189.243,2,20,73.2,368.5,4.5
78,1778320189.451,2,3,79.1,426.7,4.6
78,1778320189.66,2,3,90.3,484.9,2.43
78,1778320189.869,2,3,88.3,498.3,0.736
78,1778320190.077,2,3,98.1,515.1,1.741
78,1778320190.286,2,3,113.3,543.0,3.041
78,1778320190.494,2,3,136.6,585.7,4.341
78,1778320190.702,2,3,167.9,643.3,5.641
78,1778320190.913,2,4,209.8,710.5,3.725
78,1778320191.121,2,4,245.1,747.4,4.249
78,1778320191.329,2,4,302.1,776.9,5.549
78,1778320191.538,2,4,370.5,806.2,4.5
78,1778320191.745,2,5,428.4,812.8,4.5
78,1778320191.953,2,5,447.8,810.0,0.655
78,1778320192.162,2,5,459.4,797.0,1.955
78,1778320192.371,2,5,469.0,764.1,3.255
78,1778320192.581,2,5,463.5,713.3,4.5
78,1778320192.79,2,6,452.1,656.0,4.5
78,1778320192.998,2,6,455.9,602.4,3.85
78,1778320193.207,2,6,475.4,561.6,3.2
78,1778320193.416,2,6,502.9,537.2,2.55
78,1778320193.628,2,7,530.1,529.2,1.9
78,1778320193.835,2,7,550.2,532.9,1.55
78,1778320194.044,2,7,574.4,549.1,2.85
78,1778320194.253,2,7,618.1,563.2,4.15
78,1778320194.461,2,8,674.0,578.1,4.5
78,1778320194.67,2,8,687.7,606.0,1.07
78,1778320194.881,2,8,692.7,627.5,1.918
78,1778320195.089,2,8,691.4,661.3,3.218
78,1778320195.297,2,9,684.3,711.7,4.5
78,1778320195.506,2,9,680.3,769.2,4.25
78,1778320195.714,2,9,693.4,817.9,3.6
78,1778320195.923,2,9,701.8,828.5,0.29
78,1778320196.131,2,9,703.9,829.0,0.5
78,1778320196.34,2,9,718.8,825.1,1.8
78,1778320196.549,2,9,745.1,806.1,3.1
78,1778320196.759,2,10,785.6,777.9,4.4
78,1778320196.967,2,10,835.8,748.1,4.5
78,1778320197.177,2,10,844.9,739.5,0.401
78,1778320197.385,2,10,845.7,725.4,1.701
78,1778320197.594,2,10,841.6,694.4,3.001
78,1778320197.802,2,10,835.4,646.7,4.301
78,1778320198.013,2,11,827.9,588.8,4.5
78,1778320198.224,2,11,820.2,530.8,4.5
78,1778320198.432,2,11,801.9,479.0,3.95
78,1778320198.642,2,11,804.2,466.2,0.0
78,1778320198.849,2,11,803.2,466.2,0.4
78,1778320199.06,2,11,804.2,465.4,0.431
78,1778320199.271,2,11,797.6,457.6,1.06
78,1778320199.479,2,11,789.4,436.3,2.36
78,1778320199.689,2,11,765.2,405.0,3.66
78,1778320199.901,2,12,734.7,384.6,0.405
78,1778320200.111,2,12,720.4,384.8,1.705
78,1778320200.319,2,12,690.0,392.1,3.005
78,1778320200.529,2,12,643.2,403.4,4.305
78,1778320200.739,2,12,586.4,417.1,4.5
78,1778320200.947,2,13,529.0,426.6,4.4
78,1778320201.155,2,13,477.3,418.3,3.75
78,1778320201.364,2,13,439.6,395.9,3.1
78,1778320201.575,2,13,432.5,384.1,0.699
78,1778320201.786,2,13,435.1,378.8,0.441
78,1778320201.993,2,13,442.6,366.2,1.741
78,1778320202.205,2,13,458.6,339.1,3.041
78,1778320202.414,2,14,472.8,292.6,4.341
78,1778320202.625,2,14,491.9,270.6,0.468
78,1778320202.836,2,14,497.2,268.5,0.868
78,1778320203.046,2,14,517.5,269.8,2.168
78,1778320203.254,2,14,554.4,274.6,3.468
78,1778320203.465,2,14,608.2,281.3,4.768
78,1778320203.672,2,15,678.2,272.1,6.068
78,1778320203.881,2,15,740.5,268.8,1.999
78,1778320204.089,2,15,771.3,261.5,2.889
78,1778320204.299,2,15,814.4,244.4,4.189
78,1778320204.509,2,16,842.7,219.6,0.827
78,1778320204.716,2,16,847.4,200.5,2.127
78,1778320204.927,2,16,838.7,165.2,3.427
78,1778320205.135,2,16,820.0,148.6,2.188
78,1778320205.343,2,16,804.4,143.1,0.548
78,1778320205.552,2,16,794.6,130.3,1.848
78,1778320205.759,2,16,770.7,107.8,3.148
78,1778320205.968,2,17,723.2,93.3,4.448
78,1778320206.176,2,17,657.2,101.2,5.748
78,1778320206.386,2,17,581.5,109.8,3.321
78,1778320206.597,2,17,529.7,109.4,4.621
78,1778320206.805,2,18,461.5,97.8,5.921
78,1778320207.016,2,18,381.8,85.1,4.5
78,1778320207.223,2,18,326.0,90.1,4.05
78,1778320207.431,2,18,307.2,97.8,0.114
78,1778320207.642,2,18,307.1,98.2,0.2
78,1778320207.851,2,18,307.2,109.8,1.5
78,1778320208.059,2,18,309.1,138.4,2.8
78,1778320208.269,2,18,312.0,183.8,4.1
78,1778320208.479,2,21,315.7,241.5,4.5
78,1778320208.689,2,19,319.4,299.9,4.5
78,1778320208.898,2,19,312.4,357.7,4.5
78,1778320209.106,2,19,288.6,405.8,3.85
78,1778320209.317,2,19,270.3,424.3,1.386
78,1778320209.526,2,19,256.1,428.7,1.443
78,1778320209.734,2,19,256.3,434.3,0.374
78,1778320209.946,2,19,256.7,440.4,0.165
78,1778320210.152,2,19,256.1,438.3,0.701
78,1778320210.36,2,20,240.1,429.9,2.001
78,1778320210.569,2,20,206.7,419.7,3.301
78,1778320210.778,2,20,176.1,393.9,1.034
78,1778320210.987,2,20,172.5,379.7,1.506
78,1778320211.195,2,21,172.0,351.0,2.806
78,1778320211.403,3,21,172.7,305.4,4.106
78,1778320211.614,3,21,173.6,247.5,4.5
78,1778320211.825,3,0,173.3,189.1,4.5
78,1778320212.034,3,0,172.6,148.8,1.218
78,1778320212.243,3,0,178.2,146.1,0.0
78,1778320212.451,3,0,180.1,145.6,0.107
78,1778320212.658,3,0,176.2,143.3,0.837
78,1778320212.867,3,0,168.5,132.7,1.416
78,1778320213.074,3,1,146.7,116.3,2.716
78,1778320213.282,3,1,103.6,106.8,4.016
78,1778320213.492,3,2,56.2,115.8,0.669
78,1778320213.701,3,2,50.3,122.7,1.276
78,1778320213.912,3,2,42.6,146.9,2.576
78,1778320214.121,3,2,42.5,189.5,3.876
78,1778320214.329,3,2,42.7,248.9,5.176
78,1778320214.538,3,21,43.2,325.3,6.476
78,1778320214.747,3,3,63.4,413.9,7.2
78,1778320214.956,3,3,95.8,501.5,6.58
78,1778320215.165,3,3,126.1,580.7,4.5
78,1778320215.377,3,3,150.8,633.7,4.5
78,1778320215.585,3,3,190.3,676.4,4.5
78,1778320215.795,3,4,240.0,707.3,4.5
78,1778320216.006,3,4,290.3,737.2,4.5
78,1778320216.219,3,4,333.9,768.1,2.081
78,1778320216.427,3,4,345.9,785.1,0.609
78,1778320216.635,3,4,363.2,794.5,0.06
78,1778320216.848,3,4,373.2,791.3,1.334
78,1778320217.058,3,4,399.6,783.5,1.722
78,1778320217.266,3,5,419.3,762.5,2.636
78,1778320217.475,3,5,427.6,720.2,3.936
78,1778320217.687,3,6,428.7,663.1,4.5
78,1778320217.895,3,6,445.1,607.2,4.5
78,1778320218.105,3,6,478.8,560.6,4.25
78,1778320218.316,3,7,520.5,532.4,3.6
78,1778320218.525,3,7,562.0,523.6,3.25
78,1778320218.736,3,7,612.0,533.7,4.5
78,1778320218.944,3,8,662.0,563.6,4.5
78,1778320219.152,3,8,689.7,610.8,2.775
78,1778320219.36,3,8,693.7,648.9,2.955
78,1778320219.569,3,8,693.5,697.2,3.169
78,1778320219.777,3,9,692.9,743.1,1.888
78,1778320219.985,3,9,697.6,764.3,0.286
78,1778320220.195,3,9,701.9,775.7,0.569
78,1778320220.403,3,9,716.5,781.6,1.268
78,1778320220.613,3,9,740.0,791.5,2.568
78,1778320220.82,3,10,781.9,796.8,3.868
78,1778320221.031,3,10,836.7,783.4,4.4
78,1778320221.24,3,10,837.5,782.4,0
78,1778320221.451,3,10,838.6,777.0,1.0
78,1778320221.66,3,10,838.8,754.9,2.3
78,1778320221.872,3,10,838.9,715.9,3.6
78,1778320222.08,3,10,839.1,661.0,4.5
78,1778320222.289,3,11,839.3,602.5,4.5
78,1778320222.499,3,11,839.4,544.0,4.5
78,1778320222.706,3,11,828.1,489.7,4.0
78,1778320222.914,3,11,802.7,449.9,3.35
78,1778320223.124,3,11,770.5,427.7,3.0
78,1778320223.333,3,12,723.5,419.1,4.3
78,1778320223.543,3,12,665.5,425.4,4.5
78,1778320223.751,3,12,607.5,433.1,4.5
78,1778320223.959,3,7,549.5,427.5,4.5
78,1778320224.17,3,13,496.8,402.8,4.5
78,1778320224.379,3,13,458.1,364.7,3.9
78,1778320224.59,3,14,439.2,322.9,3.25
78,1778320224.799,3,14,440.3,304.2,0.149
78,1778320225.011,3,14,442.2,301.9,0.7
78,1778320225.219,3,14,458.4,294.1,2.0
78,1778320225.43,3,14,493.3,293.9,3.3
78,1778320225.641,3,14,544.1,304.5,4.5
78,1778320225.849,3,12,602.2,307.3,4.5
78,1778320226.057,3,12,660.4,300.9,4.5
78,1778320226.27,3,15,718.5,294.5,4.5
78,1778320226.478,3,15,775.1,280.5,4.5
78,1778320226.686,3,15,823.8,248.6,4.5
78,1778320226.896,3,16,845.2,221.3,1.207
